c_acc_number,cqr_longitude,cqr_latitude,zone_name_from_coordinates,cqr_acc_id_org,isthecustomeravailable,trw_id
NEWACCOUNT-36.071328185498714,36.07132819,-0.307140965,Central Zone,-1,NO,42209
NEWACCOUNT-36.0713617131114,36.07136171,-0.306954555,Central Zone,-1,NO,42234
NEWACCOUNT-36.07136506587267,36.07136507,-0.306948855,Central Zone,-1,NO,42236
NEWACCOUNT-36.07136037200689,36.07136037,-0.306921698,Central Zone,-1,NO,42231
NEWACCOUNT-36.071357019245625,36.07135702,-0.306894876,Central Zone,-1,NO,42228
NEWACCOUNT-36.071360036730766,36.07136004,-0.306894206,Central Zone,-1,NO,42229
NEWACCOUNT-36.071334220469,36.07133422,-0.306859002,Central Zone,-1,NO,42218
NEWACCOUNT-36.071345284581184,36.07134528,-0.306842909,Central Zone,-1,NO,42221
NEWACCOUNT-36.07134863734245,36.07134864,-0.305288927,Central Zone,-1,NO,42223
NEWACCOUNT-36.07133388519287,36.07133389,-0.285502869,Central Zone,-1,NO,42217
NEWACCOUNT-36.07134394347668,36.07134394,-0.314502515,OUTSIDE,-1,NO,42220
NEWACCOUNT-36.0713566839695,36.07135668,-0.31233197,,-1,NO,42227
NEWACCOUNT-36.071361377835274,36.07136138,-0.299903797,Central Zone,-1,NO,42233
NEWACCOUNT-36.07135131955147,36.07135132,-0.299169552,Central Zone,-1,NO,42226
NEWACCOUNT-36.071364395320415,36.0713644,-0.298066844,Central Zone,-1,NO,42235
NEWACCOUNT-36.071331202983856,36.0713312,-0.297923012,Central Zone,-1,NO,42213
NEWACCOUNT-36.071350648999214,36.07135065,-0.291608505,Central Zone,-1,NO,42225
NEWACCOUNT-36.071406975388534,36.07140698,-0.309747364,Central Zone,-1,NO,42263
NEWACCOUNT-36.07139959931374,36.0713996,-0.30971786,Central Zone,-1,NO,42259
NEWACCOUNT-36.07140462845564,36.07140463,-0.308727804,Central Zone,-1,NO,42260
NEWACCOUNT-36.07143312692642,36.07143313,-0.306878113,Central Zone,-1,NO,42275
NEWACCOUNT-36.07143010944128,36.07143011,-0.299950735,Central Zone,-1,NO,42274
NEWACCOUNT-36.07138317078352,36.07138317,-0.299745213,Central Zone,-1,NO,42255
NEWACCOUNT-36.07140462845564,36.07140463,-0.298558352,Central Zone,-1,NO,42261
NEWACCOUNT-36.071382500231266,36.0713825,-0.272516102,Northern Zone,-1,NO,42254
NEWACCOUNT-36.071394234895706,36.07139423,-0.290663709,Central Zone,-1,NO,42257
NEWACCOUNT-36.071404963731766,36.07140496,-0.284206708,Central Zone,-1,NO,42262
NEWACCOUNT-36.071415692567825,36.07141569,-0.285523321,Central Zone,-1,NO,42268
NEWACCOUNT-36.0714291036129,36.0714291,-0.307679076,,-1,NO,42273
NEWACCOUNT-36.07145994901657,36.07145995,-0.309676287,Central Zone,-1,NO,42284
NEWACCOUNT-36.071459613740444,36.07145961,-0.309424498,Central Zone,-1,NO,42283
NEWACCOUNT-36.07148107141256,36.07148107,-0.308198076,Central Zone,-1,NO,42295
NEWACCOUNT-36.07146631926298,36.07146632,-0.306876772,Central Zone,-1,NO,42285
NEWACCOUNT-36.07145491987467,36.07145492,-0.306832851,Central Zone,-1,NO,42282
NEWACCOUNT-36.071484088897705,36.07148409,-0.302633912,Central Zone,-1,NO,42298
NEWACCOUNT-36.071495823562145,36.07149582,-0.300116359,Central Zone,-1,NO,42304
NEWACCOUNT-36.071482077240944,36.07148208,-0.300037905,Central Zone,-1,NO,42297
NEWACCOUNT-36.07149247080088,36.07149247,-0.299938665,Central Zone,-1,NO,42302
NEWACCOUNT-36.071478724479675,36.07147872,-0.299713027,Central Zone,-1,NO,42291
NEWACCOUNT-36.07148006558419,36.07148007,-0.298931844,Central Zone,-1,NO,42293
NEWACCOUNT-36.071478724479675,36.07147872,-0.298926815,Central Zone,-1,NO,42292
NEWACCOUNT-36.07144854962826,36.07144855,-0.285826406,Central Zone,-1,NO,42279
NEWACCOUNT-36.071474365890026,36.07147437,-0.285524997,Central Zone,-1,NO,42287
NEWACCOUNT-36.07148911803961,36.07148912,-0.285773098,Central Zone,-1,NO,42300
NEWACCOUNT-36.07149213552475,36.07149214,-0.28594744,Central Zone,-1,NO,42301
NEWACCOUNT-36.07147470116615,36.0714747,-0.298590203,Central Zone,-1,NO,42288
NEWACCOUNT-36.07146631926298,36.07146632,-0.298576121,Central Zone,-1,NO,42286
NEWACCOUNT-36.07154779136181,36.07154779,-0.311712054,Central Zone,-1,NO,42332
NEWACCOUNT-36.0715052112937,36.07150521,-0.309184109,Central Zone,-1,NO,42308
NEWACCOUNT-36.071566566824906,36.07156657,-0.309144882,Central Zone,-1,NO,42340
NEWACCOUNT-36.07153471559286,36.07153472,-0.307349504,Central Zone,-1,NO,42324
NEWACCOUNT-36.07153169810772,36.0715317,-0.307085646,Central Zone,-1,NO,42323
NEWACCOUNT-36.071514934301376,36.07151493,-0.307048095,Central Zone,-1,NO,42311
NEWACCOUNT-36.07152432203293,36.07152432,-0.307039378,Central Zone,-1,NO,42319
NEWACCOUNT-36.0715088993311,36.0715089,-0.305967181,Central Zone,-1,NO,42309
NEWACCOUNT-36.07150185853243,36.07150186,-0.286549588,Central Zone,-1,NO,42306
NEWACCOUNT-36.07150286436081,36.07150286,-0.283669602,Central Zone,-1,NO,42307
NEWACCOUNT-36.071523651480675,36.07152365,-0.283712517,Central Zone,-1,NO,42318
NEWACCOUNT-36.07153136283159,36.07153136,-0.285702691,Central Zone,-1,NO,42322
NEWACCOUNT-36.071540750563145,36.07154075,-0.288164928,Central Zone,-1,NO,42325
NEWACCOUNT-36.07154678553343,36.07154679,-0.283959277,Central Zone,-1,NO,42330
NEWACCOUNT-36.071558855473995,36.07155886,-0.286468452,Central Zone,-1,NO,42336
NEWACCOUNT-36.07156589627266,36.0715659,-0.286587474,Central Zone,-1,NO,42339
NEWACCOUNT-36.07152834534645,36.07152835,-0.302539366,Central Zone,-1,NO,42321
NEWACCOUNT-36.0715152695775,36.07151527,-0.300073779,Central Zone,-1,NO,42313
NEWACCOUNT-36.07151594012976,36.07151594,-0.300030194,Central Zone,-1,NO,42315
NEWACCOUNT-36.07151560485363,36.0715156,-0.298989846,Central Zone,-1,NO,42314
NEWACCOUNT-36.071514934301376,36.07151493,-0.29866765,Central Zone,-1,NO,42312
NEWACCOUNT-36.07152231037617,36.07152231,-0.29861166,Central Zone,-1,NO,42317
NEWACCOUNT-36.07152499258518,36.07152499,-0.298558687,Central Zone,-1,NO,42320
NEWACCOUNT-36.07154510915279,36.07154511,-0.298542594,Central Zone,-1,NO,42329
NEWACCOUNT-36.071552485227585,36.07155249,-0.291734903,Central Zone,-1,NO,42333
NEWACCOUNT-36.071581318974495,36.07158132,-0.311831075,Central Zone,-1,NO,42346
NEWACCOUNT-36.07161719352007,36.07161719,-0.309619291,Central Zone,-1,NO,42359
NEWACCOUNT-36.07162188738584,36.07162189,-0.309574029,Central Zone,-1,NO,42363
NEWACCOUNT-36.07163865119219,36.07163865,-0.306739646,Central Zone,-1,NO,42377
NEWACCOUNT-36.07163630425929,36.0716363,-0.306709807,Central Zone,-1,NO,42374
NEWACCOUNT-36.071617528796196,36.07161753,-0.306672591,Central Zone,-1,NO,42360
NEWACCOUNT-36.071604788303375,36.07160479,-0.306585756,Central Zone,-1,NO,42354
NEWACCOUNT-36.07158601284027,36.07158601,-0.306039934,Central Zone,-1,NO,42347
NEWACCOUNT-36.071577966213226,36.07157797,-0.305717739,Central Zone,-1,NO,42342
NEWACCOUNT-36.071599423885345,36.07159942,-0.303367151,Central Zone,-1,NO,42350
NEWACCOUNT-36.071628257632256,36.07162826,-0.301677718,Central Zone,-1,NO,42369
NEWACCOUNT-36.07157360762358,36.07157361,-0.30007445,Central Zone,-1,NO,42341
NEWACCOUNT-36.07162658125162,36.07162658,-0.299902791,Central Zone,-1,NO,42367
NEWACCOUNT-36.07160177081823,36.07160177,-0.299529969,Central Zone,-1,NO,42352
NEWACCOUNT-36.07159674167632,36.07159674,-0.290563463,Central Zone,-1,NO,42349
NEWACCOUNT-36.07160847634077,36.07160848,-0.272775938,Northern Zone,-1,NO,42355
NEWACCOUNT-36.071616522967815,36.07161652,-0.284075281,Central Zone,-1,NO,42358
NEWACCOUNT-36.07162121683359,36.07162122,-0.287012934,Central Zone,-1,NO,42362
NEWACCOUNT-36.07162222266197,36.07162222,-0.283576061,Central Zone,-1,NO,42364
NEWACCOUNT-36.07162356376648,36.07162356,-0.288302725,Central Zone,-1,NO,42365
NEWACCOUNT-36.071626245975494,36.07162625,-0.288336587,Central Zone,-1,NO,42366
NEWACCOUNT-36.07162892818451,36.07162893,-0.288207508,Central Zone,-1,NO,42370
NEWACCOUNT-36.07160177081823,36.07160177,-0.299385131,Central Zone,-1,NO,42353
NEWACCOUNT-36.07163663953543,36.07163664,-0.299253034,Central Zone,-1,NO,42375
NEWACCOUNT-36.071636974811554,36.07163697,-0.299069641,Central Zone,-1,NO,42376
NEWACCOUNT-36.07158098369837,36.07158098,-0.298981129,Central Zone,-1,NO,42345
NEWACCOUNT-36.07162054628134,36.07162055,-0.298683743,Central Zone,-1,NO,42361
NEWACCOUNT-36.071588024497025,36.07158802,-0.298622053,Central Zone,-1,NO,42348
NEWACCOUNT-36.0716000944376,36.07160009,-0.298615683,Central Zone,-1,NO,42351
NEWACCOUNT-36.071659438312054,36.07165944,-0.3118988,Central Zone,-1,NO,42389
NEWACCOUNT-36.07168257236481,36.07168257,-0.309310841,Central Zone,-1,NO,42398
NEWACCOUNT-36.071665808558464,36.07166581,-0.308570898,Central Zone,-1,NO,42392
NEWACCOUNT-36.071703024208546,36.07170302,-0.307915777,Central Zone,-1,NO,42410
NEWACCOUNT-36.07166077941656,36.07166078,-0.307252276,Central Zone,-1,NO,42390
NEWACCOUNT-36.07170503586531,36.07170504,-0.306660186,Central Zone,-1,NO,42412
NEWACCOUNT-36.07165139168501,36.07165139,-0.301693811,Central Zone,-1,NO,42385
NEWACCOUNT-36.07170134782791,36.07170135,-0.299924248,Central Zone,-1,NO,42409
NEWACCOUNT-36.07169900089502,36.071699,-0.299344899,Central Zone,-1,NO,42406
NEWACCOUNT-36.07165440917015,36.07165441,-0.283914686,Central Zone,-1,NO,42386
NEWACCOUNT-36.0716637969017,36.0716638,-0.283350758,Central Zone,-1,NO,42391
NEWACCOUNT-36.071671172976494,36.07167117,-0.288024784,Central Zone,-1,NO,42393
NEWACCOUNT-36.0716762021184,36.0716762,-0.276699965,Northern Zone,-1,NO,42395
NEWACCOUNT-36.07167989015579,36.07167989,-0.288058647,Central Zone,-1,NO,42396
NEWACCOUNT-36.071690283715725,36.07169028,-0.283926755,Central Zone,-1,NO,42402
NEWACCOUNT-36.07169196009636,36.07169196,-0.283603888,Central Zone,-1,NO,42403
NEWACCOUNT-36.07169933617115,36.07169934,-0.299093781,Central Zone,-1,NO,42407
NEWACCOUNT-36.07169799506664,36.071698,-0.298640829,Central Zone,-1,NO,42405
NEWACCOUNT-36.07168860733509,36.07168861,-0.298015882,Central Zone,-1,NO,42401
NEWACCOUNT-36.071696653962135,36.07169665,-0.298002807,Central Zone,-1,NO,42404
NEWACCOUNT-36.07165776193141,36.07165776,-0.297846906,Central Zone,-1,NO,42387
NEWACCOUNT-36.071713753044605,36.07171375,-0.312009439,Central Zone,-1,NO,42417
NEWACCOUNT-36.0717449337244,36.07174493,-0.311203782,Central Zone,-1,NO,42439
NEWACCOUNT-36.07174728065729,36.07174728,-0.307817878,Central Zone,-1,NO,42441
NEWACCOUNT-36.071735881268985,36.07173588,-0.306919686,Central Zone,-1,NO,42431
NEWACCOUNT-36.07172079384327,36.07172079,-0.299955093,Central Zone,-1,NO,42420
NEWACCOUNT-36.071715764701366,36.07171576,-0.29936468,Central Zone,-1,NO,42418
NEWACCOUNT-36.071726493537426,36.07172649,-0.299126972,Central Zone,-1,NO,42424
NEWACCOUNT-36.07174560427666,36.0717456,-0.297902896,Central Zone,-1,NO,42440
NEWACCOUNT-36.07174292206764,36.07174292,-0.295374948,Central Zone,-1,NO,42437
NEWACCOUNT-36.0717261582613,36.07172616,-0.284187262,Central Zone,-1,NO,42423
NEWACCOUNT-36.07172850519419,36.07172851,-0.284088021,Central Zone,-1,NO,42425
NEWACCOUNT-36.07172951102257,36.07172951,-0.289338044,Central Zone,-1,NO,42426
NEWACCOUNT-36.071740575134754,36.07174058,-0.283497272,Central Zone,-1,NO,42433
NEWACCOUNT-36.07174091041088,36.07174091,-0.271066385,Northern Zone,-1,NO,42434
NEWACCOUNT-36.07174225151539,36.07174225,-0.286953926,Central Zone,-1,NO,42436
NEWACCOUNT-36.07174225151539,36.07174225,-0.299541033,,-1,NO,42435
NEWACCOUNT-36.071809977293015,36.07180998,-0.311430426,Central Zone,-1,NO,42465
NEWACCOUNT-36.071783155202866,36.07178316,-0.310045085,Central Zone,-1,NO,42457
NEWACCOUNT-36.071787513792515,36.07178751,-0.309015802,Central Zone,-1,NO,42459
NEWACCOUNT-36.071763038635254,36.07176304,-0.308577603,Central Zone,-1,NO,42450
NEWACCOUNT-36.0718022659421,36.07180227,-0.306858667,Central Zone,-1,NO,42463
NEWACCOUNT-36.07176538556814,36.07176539,-0.299115238,Central Zone,-1,NO,42454
NEWACCOUNT-36.07175163924694,36.07175164,-0.297859981,Central Zone,-1,NO,42443
NEWACCOUNT-36.071764044463634,36.07176404,-0.28335344,Central Zone,-1,NO,42452
NEWACCOUNT-36.07178181409836,36.07178181,-0.28919019,Central Zone,-1,NO,42456
NEWACCOUNT-36.0717848315835,36.07178483,-0.28406824,Central Zone,-1,NO,42458
NEWACCOUNT-36.07180193066597,36.07180193,-0.289229752,Central Zone,-1,NO,42462
NEWACCOUNT-36.07183914631605,36.07183915,-0.310777317,Central Zone,-1,NO,42474
NEWACCOUNT-36.07182003557683,36.07182004,-0.309034578,Central Zone,-1,NO,42466
NEWACCOUNT-36.071835458278656,36.07183546,-0.30901312,Central Zone,-1,NO,42470
NEWACCOUNT-36.07185959815979,36.0718596,-0.309003733,Central Zone,-1,NO,42486
NEWACCOUNT-36.07185658067465,36.07185658,-0.308948413,Central Zone,-1,NO,42484
NEWACCOUNT-36.071839816868305,36.07183982,-0.306896888,Central Zone,-1,NO,42476
NEWACCOUNT-36.0718384757638,36.07183848,-0.305468632,Central Zone,-1,NO,42473
NEWACCOUNT-36.07184786349535,36.07184786,-0.300496557,Central Zone,-1,NO,42480
NEWACCOUNT-36.071852557361126,36.07185256,-0.300478452,Central Zone,-1,NO,42482
NEWACCOUNT-36.07185389846563,36.0718539,-0.300428161,Central Zone,-1,NO,42483
NEWACCOUNT-36.071850210428245,36.07185021,-0.297949163,Central Zone,-1,NO,42481
NEWACCOUNT-36.0719108954072,36.0719109,-0.31044607,Central Zone,-1,NO,42514
NEWACCOUNT-36.07186730951071,36.07186731,-0.307174157,Central Zone,-1,NO,42490
NEWACCOUNT-36.07186898589134,36.07186899,-0.306981712,Central Zone,-1,NO,42492
NEWACCOUNT-36.071882396936424,36.0718824,-0.30550283,Central Zone,-1,NO,42501
NEWACCOUNT-36.07189681380988,36.07189681,-0.302681521,Central Zone,-1,NO,42506
NEWACCOUNT-36.07187267392874,36.07187267,-0.302005949,Central Zone,-1,NO,42495
NEWACCOUNT-36.071871668100364,36.07187167,-0.301963369,Central Zone,-1,NO,42494
NEWACCOUNT-36.071900501847274,36.0719005,-0.299946041,Central Zone,-1,NO,42510
NEWACCOUNT-36.07186831533909,36.07186832,-0.299847136,Central Zone,-1,NO,42491
NEWACCOUNT-36.071873009204865,36.07187301,-0.275562386,Northern Zone,-1,NO,42496
NEWACCOUNT-36.0718797147274,36.07187971,-0.283367857,Central Zone,-1,NO,42500
NEWACCOUNT-36.071902848780155,36.07190285,-0.269092636,OUTSIDE,-1,NO,42513
NEWACCOUNT-36.07188306748867,36.07188307,-0.299781087,Central Zone,-1,NO,42502
NEWACCOUNT-36.071879379451275,36.07187938,-0.299610434,Central Zone,-1,NO,42499
NEWACCOUNT-36.071897484362125,36.07189748,-0.291325871,Central Zone,-1,NO,42507
NEWACCOUNT-36.071966886520386,36.07196689,-0.311722782,Central Zone,-1,NO,42541
NEWACCOUNT-36.07199002057314,36.07199002,-0.309464395,Central Zone,-1,NO,42546
NEWACCOUNT-36.07195716351271,36.07195716,-0.3093903,Central Zone,-1,NO,42536
NEWACCOUNT-36.071942411363125,36.07194241,-0.30925351,Central Zone,-1,NO,42530
NEWACCOUNT-36.07193235307932,36.07193235,-0.309200537,Central Zone,-1,NO,42524
NEWACCOUNT-36.071977280080326,36.07197728,-0.308878677,Central Zone,-1,NO,42542
NEWACCOUNT-36.07195347547531,36.07195348,-0.306617607,Central Zone,-1,NO,42534
NEWACCOUNT-36.07194643467665,36.07194643,-0.306616601,Central Zone,-1,NO,42532
NEWACCOUNT-36.07198901474476,36.07198901,-0.302712366,Central Zone,-1,NO,42545
NEWACCOUNT-36.07193101197481,36.07193101,-0.301173135,Central Zone,-1,NO,42522
NEWACCOUNT-36.07193201780319,36.07193202,-0.301164753,Central Zone,-1,NO,42523
NEWACCOUNT-36.071926318109035,36.07192632,-0.283300803,Central Zone,-1,NO,42520
NEWACCOUNT-36.07196554541588,36.07196555,-0.288865646,Central Zone,-1,NO,42540
NEWACCOUNT-36.07198867946863,36.07198868,-0.283544545,Central Zone,-1,NO,42544
NEWACCOUNT-36.07199236750603,36.07199237,-0.283937819,Central Zone,-1,NO,42548
NEWACCOUNT-36.07195716351271,36.07195716,-0.300908605,Central Zone,-1,NO,42537
NEWACCOUNT-36.0719333589077,36.07193336,-0.300757063,Central Zone,-1,NO,42527
NEWACCOUNT-36.07194174081087,36.07194174,-0.300740634,Central Zone,-1,NO,42529
NEWACCOUNT-36.071961522102356,36.07196152,-0.300728565,Central Zone,-1,NO,42538
NEWACCOUNT-36.071943417191505,36.07194342,-0.300680621,Central Zone,-1,NO,42531
NEWACCOUNT-36.07198029756546,36.0719803,-0.300656481,Central Zone,-1,NO,42543
NEWACCOUNT-36.07199236750603,36.07199237,-0.300584062,Central Zone,-1,NO,42547
NEWACCOUNT-36.07199605554342,36.07199606,-0.300460683,Central Zone,-1,NO,42549
NEWACCOUNT-36.0720232129097,36.07202321,-0.311973565,Central Zone,-1,NO,42559
NEWACCOUNT-36.072007454931736,36.07200745,-0.311845156,Central Zone,-1,NO,42552
NEWACCOUNT-36.07204433530569,36.07204434,-0.31158398,Central Zone,-1,NO,42569
NEWACCOUNT-36.0720057785511,36.07200578,-0.309340345,Central Zone,-1,NO,42551
NEWACCOUNT-36.07204735279083,36.07204735,-0.30824602,Central Zone,-1,NO,42570
NEWACCOUNT-36.07203394174576,36.07203394,-0.306844921,Central Zone,-1,NO,42562
NEWACCOUNT-36.072012819349766,36.07201282,-0.306419126,Central Zone,-1,NO,42555
NEWACCOUNT-36.072041653096676,36.07204165,-0.304622407,Central Zone,-1,NO,42567
NEWACCOUNT-36.072012819349766,36.07201282,-0.30242068,Central Zone,-1,NO,42556
NEWACCOUNT-36.07201047241688,36.07201047,-0.283355787,Central Zone,-1,NO,42553
NEWACCOUNT-36.0720195248723,36.07201952,-0.283524764,Central Zone,-1,NO,42558
NEWACCOUNT-36.072027906775475,36.07202791,-0.284152058,Central Zone,-1,NO,42560
NEWACCOUNT-36.07203461229801,36.07203461,-0.283935137,Central Zone,-1,NO,42564
NEWACCOUNT-36.07205707579851,36.07205708,-0.283574385,Central Zone,-1,NO,42573
NEWACCOUNT-36.07204869389534,36.07204869,-0.301181181,Central Zone,-1,NO,42571
NEWACCOUNT-36.07203897088766,36.07203897,-0.300299752,Central Zone,-1,NO,42565
NEWACCOUNT-36.072034277021885,36.07203428,-0.298639823,Central Zone,-1,NO,42563
NEWACCOUNT-36.07210937887431,36.07210938,-0.311918581,Central Zone,-1,NO,42591
NEWACCOUNT-36.07210502028465,36.07210502,-0.310483285,Central Zone,-1,NO,42588
NEWACCOUNT-36.07209261506796,36.07209262,-0.309367837,Central Zone,-1,NO,42583
NEWACCOUNT-36.072110049426556,36.07211005,-0.301077247,Central Zone,-1,NO,42592
NEWACCOUNT-36.072092950344086,36.07209295,-0.300218952,Central Zone,-1,NO,42584
NEWACCOUNT-36.072098314762115,36.07209831,-0.299775052,Central Zone,-1,NO,42587
NEWACCOUNT-36.07211843132973,36.07211843,-0.298970401,Central Zone,-1,NO,42597
NEWACCOUNT-36.07212480157614,36.0721248,-0.298867137,Central Zone,-1,NO,42601
NEWACCOUNT-36.07212111353874,36.07212111,-0.298456765,Central Zone,-1,NO,42598
NEWACCOUNT-36.07211675494909,36.07211675,-0.298386693,Central Zone,-1,NO,42596
NEWACCOUNT-36.07211574912071,36.07211575,-0.29820464,Central Zone,-1,NO,42595
NEWACCOUNT-36.07206713408232,36.07206713,-0.284162116,Central Zone,-1,NO,42577
NEWACCOUNT-36.07207182794809,36.07207183,-0.288735561,Central Zone,-1,NO,42578
NEWACCOUNT-36.07212346047163,36.07212346,-0.284072599,Central Zone,-1,NO,42600
NEWACCOUNT-36.072138883173466,36.07213888,-0.311417015,Central Zone,-1,NO,42603
NEWACCOUNT-36.072139889001846,36.07213989,-0.309423828,Central Zone,-1,NO,42604
NEWACCOUNT-36.072166711091995,36.07216671,-0.30875362,Central Zone,-1,NO,42616
NEWACCOUNT-36.072152964770794,36.07215296,-0.307767923,Central Zone,-1,NO,42610
NEWACCOUNT-36.07219185680151,36.07219186,-0.303689347,Central Zone,-1,NO,42628
NEWACCOUNT-36.072145253419876,36.07214525,-0.302650005,Central Zone,-1,NO,42606
NEWACCOUNT-36.072189174592495,36.07218917,-0.300652458,Central Zone,-1,NO,42627
NEWACCOUNT-36.07216268777847,36.07216269,-0.300304111,Central Zone,-1,NO,42613
NEWACCOUNT-36.072183810174465,36.07218381,-0.299074335,Central Zone,-1,NO,42623
NEWACCOUNT-36.07214022427797,36.07214022,-0.298812488,Central Zone,-1,NO,42605
NEWACCOUNT-36.072179451584816,36.07217945,-0.298703524,Central Zone,-1,NO,42620
NEWACCOUNT-36.07218313962221,36.07218314,-0.269208976,OUTSIDE,-1,NO,42622
NEWACCOUNT-36.07216536998749,36.07216537,-0.297639708,Central Zone,-1,NO,42615
NEWACCOUNT-36.07220459729433,36.0722046,-0.311047881,Central Zone,-1,NO,42635
NEWACCOUNT-36.07221532613039,36.07221533,-0.311037153,Central Zone,-1,NO,42642
NEWACCOUNT-36.07221230864525,36.07221231,-0.311014354,Central Zone,-1,NO,42639
NEWACCOUNT-36.07221733778715,36.07221734,-0.30880894,Central Zone,-1,NO,42643
NEWACCOUNT-36.07224013656378,36.07224014,-0.307735401,Central Zone,-1,NO,42656
NEWACCOUNT-36.07220493257046,36.07220493,-0.303364469,Central Zone,-1,NO,42636
NEWACCOUNT-36.07223644852638,36.07223645,-0.301758854,Central Zone,-1,NO,42654
NEWACCOUNT-36.07221331447363,36.07221331,-0.30092671,Central Zone,-1,NO,42640
NEWACCOUNT-36.07221968472004,36.07221968,-0.300918328,Central Zone,-1,NO,42644
NEWACCOUNT-36.07223141938448,36.07223142,-0.300878766,Central Zone,-1,NO,42651
NEWACCOUNT-36.072192527353764,36.07219253,-0.284634179,Central Zone,-1,NO,42629
NEWACCOUNT-36.07222571969032,36.07222572,-0.290422984,Central Zone,-1,NO,42648
NEWACCOUNT-36.07222806662321,36.07222807,-0.288726509,Central Zone,-1,NO,42650
NEWACCOUNT-36.07224214822054,36.07224215,-0.300142175,Central Zone,-1,NO,42657
NEWACCOUNT-36.07221331447363,36.07221331,-0.300136475,Central Zone,-1,NO,42641
NEWACCOUNT-36.07220225036144,36.07220225,-0.299106521,Central Zone,-1,NO,42631
NEWACCOUNT-36.07220225036144,36.07220225,-0.298817517,Central Zone,-1,NO,42632
NEWACCOUNT-36.072208285331726,36.07220829,-0.298419885,Central Zone,-1,NO,42637
NEWACCOUNT-36.072208285331726,36.07220829,-0.298228109,Central Zone,-1,NO,42638
NEWACCOUNT-36.072204262018204,36.07220426,-0.298011859,Central Zone,-1,NO,42634
NEWACCOUNT-36.07224449515343,36.0722445,-0.31147334,Central Zone,-1,NO,42660
NEWACCOUNT-36.072281375527375,36.07228138,-0.31071831,Central Zone,-1,NO,42682
NEWACCOUNT-36.07225455343723,36.07225455,-0.31069417,Central Zone,-1,NO,42667
NEWACCOUNT-36.07224449515343,36.0722445,-0.307768258,Central Zone,-1,NO,42661
NEWACCOUNT-36.07226561754942,36.07226562,-0.303990421,Central Zone,-1,NO,42673
NEWACCOUNT-36.07224650681019,36.07224651,-0.301809145,Central Zone,-1,NO,42662
NEWACCOUNT-36.07227802276611,36.07227802,-0.301799757,Central Zone,-1,NO,42681
